Projekt-Datei // Supermarkt-Daten;;;
;;;
Transaktions-ID;Datum;Kunden-ID;Artikel
16563455-53c8-455d-89c0-87b2dd04f9e1;11.04.2020;362;"Sonstiges Gemüse;Quark;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8488a7dc-1cda-43b8-a057-6123bd43f863;21.02.2020;218;"Schweinefleisch;Vollmilch;Kuchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3e65f8e6-024d-400c-bd33-50440d151cdb;31.10.2020;55;"Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
58142bb0-cb0a-4171-8ffa-b767f91eec0e;25.09.2020;113;"Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f575140c-0319-4287-97be-db31e260bf7c;18.07.2020;72;"Sonstiges Gemüse;Brötchen;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5ec3ce99-699c-4ca9-80cf-0586596e2204;28.06.2020;169;"Rindfleisch;Zitrusfrüchte;Wurzelgemüse;Sonstiges Gemüse;Süßspeisen;Saure Sahne;Salatöl;Fruchtsaft;Servietten;Frischhaltefolie;Zeitungen;Einkaufstüten;;;;;;;;;;;;;;;;;;;;"
d902fe60-bb21-49bc-a2ff-c04dfabed6fa;23.05.2020;236;"Zitrusfrüchte;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
773a97db-d571-414c-a524-dba443594993;19.04.2020;3;"Frankfurter Würstchen;Rindfleisch;Sonstiges Gemüse;Schokolade;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f9ff3c78-0345-41f6-b419-3942df52628a;24.09.2020;312;"Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d6031f14-3b07-4184-a1e1-9b03a1b167dc;22.05.2020;49;"Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ba190674-edf1-403a-895e-8390baf296f5;09.05.2020;411;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c85104a7-b7fd-4681-a8d8-a9ffe4451ce7;21.07.2020;406;"Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c626b5ac-88d4-4772-befa-381f72a304e0;27.09.2020;397;"Wurst;Eier aus der Region;Kaffee;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
bb5f9d22-dff9-4703-9478-e3989641ab0d;08.01.2020;454;"Wurst;Vollmilch;Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3661f48a-abb5-4c73-9cae-8c79234f1543;06.12.2020;244;"Hamburgerfleisch;Vollmilch;Kaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
05576dda-a2d0-4f57-a030-836d596033a7;11.06.2020;274;"Brötchen;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
a47b52ba-1046-4b4e-ab79-37f854f6f6d5;28.02.2020;153;"Zitrusfrüchte;exotische Früchte;Vollmilch;Joghurt;Brötchen;Gebäck;Dinkelbrot;Flaschenbier;Servietten;;;;;;;;;;;;;;;;;;;;;;;"
2b6018a5-b52e-403d-8982-abbf015f2b8d;14.08.2020;224;"Wurst;Haltbare Milch;Flaschenbier;Küchenhandtuch;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3d128d4b-2d3e-4fe8-bbe4-ed3e518d9aa0;17.07.2020;387;"Wurst;Schweinefleisch;Beeren;Sonstiges Gemüse;Vollmilch;Brötchen;Dunkles Brot;süße Teigwaren;Margarine;süße Aufstriche;Weichspüler;;;;;;;;;;;;;;;;;;;;;"
91abf3e4-f5d6-41ce-9ed7-db9ac476c5b1;29.01.2021;10;"Joghurt;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
99f06939-9cf0-4525-9963-733bab7b5458;02.03.2020;332;"Butter;Mineralwasser;Reinigungsmittel;Seife;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
93ab8b00-98b3-44e1-8bd0-10a224234f7c;12.04.2020;470;"Liquör;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
67553648-4935-4cdd-a2ae-df0e4ec77b39;11.03.2020;157;"Flaschenbier;Liquör;Geschirr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2bcf1625-9908-41bc-b745-0c29b17057e1;01.03.2020;71;"Wurst;Kernobst;Vollmilch;Kartoffeln;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0c9207d9-976d-4173-a5eb-a2cbaa227ca3;04.02.2021;13;"Haltbare Milch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1941dd0a-61c2-4b21-9ea3-c5624e63cb56;23.01.2020;418;"Süßspeisen;Tiefkühldessert;Salatöl;Cola;Salzige Snacks;Schokolade;Zahnpasta;;;;;;;;;;;;;;;;;;;;;;;;;"
58d4bf19-b213-4db5-a5d7-8cf1a2f44341;17.05.2020;138;"Haltbare Milch;Dunkles Brot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
61a98cec-a514-4d36-bf94-d40b04c0b66f;21.08.2020;285;"Frankfurter Würstchen;Mineralwasser;sonstige Getränke;Flaschenbier;Sekt;;;;;;;;;;;;;;;;;;;;;;;;;;;"
a0821f6a-0b5b-4fef-9cd4-6973cd69a304;06.11.2020;55;"Nudeln;Essig;Cola;Fruchtsaft;Sekt;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;;"
1c476f91-6a7b-4a7f-a62f-172ef786026c;17.10.2020;381;"Cola;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f8df93f0-b497-4dce-b73f-8cca9f5f7f4c;18.10.2020;494;"Schnitzel;Zitrusfrüchte;Kernobst;Wurzelgemüse;Zwiebeln;Sonstiges Gemüse;Vollmilch;Butter;Gewürze;Mineralwasser;Flaschenbier;;;;;;;;;;;;;;;;;;;;;"
90e5bfd8-8112-449f-b856-946d9296c98f;10.05.2020;7;"Brötchen;Dunkles Brot;Fruchtsaft;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
da985f02-2aff-4625-af94-6fd525b142da;11.04.2020;153;"Rindfleisch;Trauben;Beeren;Vollmilch;Joghurt;Brötchen;Zeitungen;Zimmerpflanzen;;;;;;;;;;;;;;;;;;;;;;;;"
8c6fb238-5376-424f-9b56-6ae0b3f342cb;16.01.2021;110;"exotische Früchte;Salatöl;Katzenfutter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
86eeffbd-971b-466c-8ec7-a7ba989f741b;05.01.2020;371;"Brötchen;Dunkles Brot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
919717ab-da85-4818-a66f-56d7b0e58f14;19.01.2020;406;"exotische Früchte;Dunkles Brot;Margarine;Katzenfutter;Reinigungsmittel;Frischhaltefolie;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;"
d40e6d6f-3796-43c3-b766-85442b34cffe;05.12.2020;171;"Wurzelgemüse;Zwiebeln;Joghurt;Saure Sahne;Haltbare Milch;Salz;Kaffee;Mineralwasser;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;"
f3d5003c-e293-41ef-8ec4-831727c031c5;27.12.2020;224;"Kondensmilch;Mineralwasser;Fruchtsaft;Flaschenbier;Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;"
003f55d6-8b51-4311-83cd-5dd6b69a575c;01.04.2020;411;"Frankfurter Würstchen;Brötchen;Gebäck;Essig;Senf;Kekse;;;;;;;;;;;;;;;;;;;;;;;;;;"
99476f6f-c165-4b85-b6ee-92be7cfa203e;05.04.2020;169;"Rindfleisch;Zitrusfrüchte;Trauben;Beeren;Buttermilch;Joghurt;Scheibenkäse;Brötchen;;;;;;;;;;;;;;;;;;;;;;;;"
fd5ff4f1-80fe-414c-90c9-153e4de5ed0d;29.01.2020;197;"Weißwein;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6781b2de-6547-4126-9471-612cf3bf98ab;04.10.2020;265;"Kräuter;Sonstiges Gemüse;Vollmilch;Butter;Weißbrot;Margarine;sonstige Getränke;Hygieneartikel;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;"
c36c3866-3c52-490d-9ebb-4afc46572ff0;28.06.2020;55;"Kernobst;Vollmilch;Quark;Saure Sahne;Salz;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4e6d2b90-fcad-47c0-a22b-913252ee79e6;30.08.2020;448;"Frankfurter Würstchen;Sonstiges Gemüse;Brötchen;Weißbrot;Cola;Weißwein;Schokolade;Reinigungsmittel;;;;;;;;;;;;;;;;;;;;;;;;"
28ae539c-5cad-4191-a727-4eeae01359d4;01.04.2020;197;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c37bcaad-d85f-4b0b-ac42-c139e539b26c;05.03.2020;139;"Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7079219b-1d5e-442a-915f-c16bad71b918;09.04.2020;7;"Hamburgerfleisch;Gebäck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c4054de2-c0f9-48c1-a29a-7d15dc091927;26.04.2020;464;"Kernobst;Kaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e861aa57-6434-4608-b88e-c44625c675b6;11.01.2020;9;"Kräuter;Sonstiges Gemüse;Scheibenkäse;Streichkäse;Salz;Salatöl;Margarine;Fruchtsaft;Flaschenbier;Kaugummi;Hygieneartikel;;;;;;;;;;;;;;;;;;;;;"
670ee83d-a899-4ca8-8765-043564010c66;05.06.2020;310;"Kernobst;Wurzelgemüse;Tiefkühlobst;Brötchen;Dinkelbrot;Cola;Weißwein;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;"
378c8da7-7abc-40de-a9df-ca3d52c8af1e;13.04.2020;195;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7852e982-61f0-48f2-a0d1-84a4888b5523;08.05.2020;248;"Frankfurter Würstchen;Brötchen;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e01100b9-0d70-4925-8d4d-ca23fa197a6d;30.11.2020;116;"Frankfurter Würstchen;Hamburgerfleisch;Beeren;Zwiebeln;Sonstiges Gemüse;Vollmilch;Quark;Süßspeisen;Brötchen;Kuchen;Zeitungen;;;;;;;;;;;;;;;;;;;;;"
0d5e410a-5fc6-40a7-bf19-192678dbf9db;30.07.2020;297;"Marshmallow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3af65611-fe96-4aea-92d6-950ee57c4705;08.12.2020;195;"Vollmilch;Marmelade;Eingelegter Fisch;Waffeln;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c7c8d7d5-ccb2-4f3c-a40c-019f27b1f818;31.12.2020;350;"Vollmilch;Eingelegter Fisch;Cola;Flaschenbier;Hygieneartikel;Kerzen;;;;;;;;;;;;;;;;;;;;;;;;;;"
804cb768-b63a-4539-8050-837e569a7e7b;27.06.2020;362;"Vollmilch;Zucker;Puddingpulver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
571f302a-dbbf-4ca8-ba9b-cfd205b42a63;02.02.2020;137;"exotische Früchte;Kernobst;Joghurt;Tiefkühlfertiggericht;Brötchen;Fertigsuppe;Mineralwasser;Cola;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;"
64dae9fb-8b41-4d82-bd98-5065a1de9b9a;19.01.2020;63;"Hühnchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
aaee5797-42ea-4480-bb6a-178d7c2fc469;16.04.2020;309;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c459008f-a019-4e87-b5e1-9725c226a363;31.08.2020;399;"Joghurt;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
94ceb9c5-bed6-49e5-a47e-ce5c5b94a5f2;01.04.2020;254;"Hühnchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
bd742d06-7cad-417b-8a23-fb9ab82e5756;11.03.2020;34;"Schinken;Schweinefleisch;Vollmilch;Joghurt;Hartkäse;Käseaufstrich;Brötchen;Weißbrot;Dunkles Brot;Gebäck;Schokolade;Scheuermittel/Reinigung;Zahnpasta;Servietten;Zeitungen;Einkaufstüten;;;;;;;;;;;;;;;;"
66ddd2df-7031-4a84-9bf0-020faa1e17b2;23.01.2020;411;"exotische Früchte;Cola;Salzige Snacks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
befa15d8-62e7-41f8-bed2-84d0dba98bd6;03.01.2020;203;"sonstige Getränke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
a93d7abf-d94d-4840-bfea-4e8aa7a194bc;12.03.2020;279;"Schweinefleisch;Zwiebeln;Brötchen;Margarine;Eingelegte Gurken;Cola;Salzige Snacks;Haushaltsware;;;;;;;;;;;;;;;;;;;;;;;;"
9977fbc6-8c0c-4bd7-ac3e-4563b0a8b5c2;06.05.2020;221;"exotische Früchte;Kernobst;Vollmilch;Brötchen;Dunkles Brot;Cola;Kaugummi;;;;;;;;;;;;;;;;;;;;;;;;;"
f8354be8-ac27-4a2a-badb-51845e43e359;26.12.2020;157;"Schweinefleisch;Vollmilch;Zucker;Cola;Haltbare Backwaren;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;"
e721f3f8-c708-4bcb-8c37-c735d90efe6d;23.12.2020;44;"Kaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8538ca3f-6d07-45f5-a18b-f08eca588ad2;16.01.2020;147;"exotische Früchte;Quark;Joghurt;Saure Sahne;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3f17c3b9-43f5-48ce-9ee1-07833ca0d80c;22.11.2020;285;"Hühnchen;Zitrusfrüchte;Quark;Joghurt;Eier aus der Region;Brötchen;Gewürze;Mineralwasser;Waffeln;Schokolade;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;"
296d3af7-7983-418c-83a1-68f3e33ff608;05.02.2021;279;"Vollmilch;Eingelegter Fisch;Katzenfutter;Haustierepflege;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d6e6d343-e2f4-405e-8add-77e5d212db5e;01.11.2020;103;"Mehl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
86198ddb-4274-4f68-a68f-ade5da5985e5;01.01.2020;50;"Liquör;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5a128e2d-ef59-4098-a685-db339f491436;28.01.2021;72;"Sonstiges Gemüse;Buttermilch;Haltbare Milch;Scheibenkäse;Streichkäse;Geriebener Käse;sonstiger Käse;Eingelegte Gurken;;;;;;;;;;;;;;;;;;;;;;;;"
62c3715b-284a-4012-b85b-06419e7c17c0;13.10.2020;449;"Wurzelgemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2bab4856-4594-42ef-8551-640363d6b24e;05.09.2020;205;"Frankfurter Würstchen;Hühnchen;Schweinefleisch;exotische Früchte;Kernobst;Joghurt;Saure Sahne;Tiefkühlobst;Dinkelbrot;Zwieback;Mehl;Essig;Margarine;eingelegtes Gemüse;Mineralwasser;Cola;Waffeln;Schokolade;Marshmallow;Reinigungsmittel;Servietten;;;;;;;;;;;"
91d08cc8-7398-4359-999c-d72513c99c3d;13.08.2020;41;"Schweinefleisch;exotische Früchte;Vollmilch;Brötchen;Margarine;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4e013bf4-b885-4167-81bc-92d956d4e3b7;03.02.2021;357;"Dunkles Brot;Salzige Snacks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
fab65d5c-d734-4703-9975-96f10b209d87;23.09.2020;197;"Schweinefleisch;Sonstiges Gemüse;Vollmilch;Eier aus der Region;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d3313f3e-7017-4d14-a98b-470ae4247a63;07.11.2020;421;"Hühnchen;Cola;Liquör;Weißwein;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b01f9206-8414-43a3-85b7-94228e5aa2c9;18.04.2020;355;"exotische Früchte;sonstige Getränke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c2e9e03a-467a-433a-8a9c-c7fea1ab17bc;02.01.2021;242;"Frankfurter Würstchen;Trockenobst;Dunkles Brot;Margarine;Waffeln;;;;;;;;;;;;;;;;;;;;;;;;;;;"
34c33f3e-65ad-4506-a2c3-ffc4c59acf32;22.10.2020;199;"Wurst;Zitrusfrüchte;Zwiebeln;Sonstiges Gemüse;Vollmilch;Scheibenkäse;Streichkäse;Salz;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;"
1d952a2a-b18a-4c2f-9167-b87203afb5ce;27.03.2020;346;"sonstige Getränke;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
39c13b81-b60a-49aa-9a7e-c12baca85c49;08.01.2020;170;"Pommes frites;Brötchen;Salatöl;Mineralwasser;Dosenbier;Hygieneartikel;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;"
0aceb6c7-4b29-459c-9985-da5989bddf2a;01.11.2020;283;"sonstige Getränke;Dosenbier;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f30758af-e6b7-46b1-a6e9-b1834903ec6b;08.01.2021;369;"Brötchen;Rotwein;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1df3c48d-0c68-4d5a-a4c7-a77218e47712;20.12.2020;495;"Rindfleisch;Weißbrot;Gebäck;Nudeln;Seife;;;;;;;;;;;;;;;;;;;;;;;;;;;"
43c24c05-19cc-4c49-8f7f-9fbe873c4512;27.01.2021;214;"Hartkäse;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
97975e50-767b-411b-a4f1-50fa62d5140e;29.08.2020;202;"Flaschenbier;Liquör;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
453287f4-63cd-4aa4-8147-fe116cd12dbf;01.01.2021;496;"Kernobst;Beeren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
304e7198-cea0-48e8-a93d-ce739b5c6bc0;28.01.2021;41;"Wurst;Kernobst;Brötchen;Gebäck;Cola;Fruchtsaft;Dosenbier;Salzige Snacks;Spüßigkeiten/Lollies;Hygieneartikel;;;;;;;;;;;;;;;;;;;;;;"
6b525f57-8ddd-4c4d-a944-ccb9096bcf68;12.04.2020;172;"Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ee71f811-c862-447a-9ace-d89b2b3c940e;30.04.2020;280;"süße Aufstriche;Kaffee;Schokolade;Bananen;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ecc30fa9-1d08-425d-9659-2b4757368c8e;16.04.2020;230;"Kernobst;sonstige Getränke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2f127a42-fba8-4022-84be-5fe4f87646d0;16.08.2020;195;"Schweinefleisch;Butter;Quark;Tiefkühlobst;Margarine;Zucker;Kaugummi;Servietten;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;"
fa36be97-a4fb-41a6-a239-41d2a21612e2;26.10.2020;14;"Katzenfutter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
61197c67-2462-4ae0-9e8e-f27c423c434a;30.12.2020;432;"Frankfurter Würstchen;Wurzelgemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
be4b1d40-1d96-453c-bfe7-7a0b302c133e;28.01.2021;369;"Vollmilch;Schreibwaren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e8696d2e-43e1-4ce6-9595-23cfdca59403;11.11.2020;362;"Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4e016277-6c47-4357-bdf3-a15f3095c0ef;22.01.2021;308;"Frankfurter Würstchen;Wurst;Schinken;Hartkäse;Geriebener Käse;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2b4c7307-6758-4162-9001-eac6bb81ee3d;11.12.2020;161;"Rindfleisch;Wurzelgemüse;Vollmilch;Butter;Joghurt;Cola;Scheuermittel/Reinigung;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;"
89b2a89c-811b-4935-8b70-97ccb31088c9;07.12.2020;51;"Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5b5afd0a-ffcf-48f0-9fef-f0f9fd7019f6;10.01.2020;273;"Sonstiges Gemüse;Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
31c54f83-0432-44c6-9d80-b319357ccb1c;16.09.2020;120;"Brötchen;Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8efa6c51-770e-4751-a775-4e5b4340e91f;01.08.2020;345;"Schweinefleisch;Zitrusfrüchte;exotische Früchte;Wurzelgemüse;Sonstiges Gemüse;Quark;Hygieneartikel;;;;;;;;;;;;;;;;;;;;;;;;;"
9fd6d521-b5c6-4af2-a768-b7125a5b73c3;18.04.2020;286;"Wurst;Joghurt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f36cbdf0-1841-4542-b56e-b289d3311125;13.04.2020;491;"Vollmilch;Brötchen;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
dbf383e0-3aaf-4aaa-805c-ad84c2159bcb;22.06.2020;70;"Mineralwasser;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
9abcc2c4-1f61-4a3e-a623-869203351f7f;25.12.2020;125;"Zitrusfrüchte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f86e326b-e110-4d3b-8f78-3eb17ff57ec1;08.03.2020;373;"Schweinefleisch;Cola;Dosenbier;Kosmetik für Männer;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ce6ef6e8-c4bd-45d1-aef6-ead4ce64afac;25.04.2020;411;"Kartoffeln;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
766c768d-f328-4ea0-a541-ca2f70af5392;06.01.2020;365;"exotische Früchte;Vollmilch;Joghurt;Eiscream;Mineralwasser;Cola;Hygieneartikel;Servietten;;;;;;;;;;;;;;;;;;;;;;;;"
8b2a09a3-b768-4f05-bd77-e9304dbf5a71;25.11.2020;404;"Brötchen;Dosenbier;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4723b9da-6845-441f-add2-0e5e52f2187e;29.01.2020;72;"Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c2932fe1-ba42-49b6-bbc4-f3cd50ff266e;05.11.2020;396;"Gebäck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
71b12d86-aca7-4e71-ae6a-8d7c3d9f0ec5;11.04.2020;446;"Haltbare Milch;Zucker;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b5a9dc45-5484-47a2-931c-7146f0378136;27.07.2020;489;"Hühnchen;Hamburgerfleisch;Kernobst;Zwiebeln;Sonstiges Gemüse;Vollmilch;Butter;Joghurt;Saure Sahne;Weißbrot;Haltbare Backwaren;Schokolade;;;;;;;;;;;;;;;;;;;;"
07a32a47-e52f-47ac-bbc1-a24095b8b1eb;09.03.2020;29;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
168fb888-0307-4cc0-9b3e-9deaf3b883a0;11.04.2020;263;"Rindfleisch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2bfb0397-56f4-4c6f-908b-063ab5c73904;05.02.2021;330;"Sonstiges Gemüse;Vollmilch;Gebäck;Margarine;Kaffee;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;"
650cefe1-09be-4513-a420-c712600efdbf;06.01.2021;232;"Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
66cc3904-fcad-4c8d-8be9-837bcc5cd932;02.08.2020;125;"Kernobst;Dosenbier;Weißwein;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
127c7ba1-f0dc-42b8-bae4-6170467c56f4;21.01.2021;161;"Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
83edbfde-3255-4962-84ce-4a4d328f808f;17.01.2021;72;"Vollmilch;Brötchen;Salzige Snacks;Schokolade;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;"
35ef6ea8-dc25-4f97-8e9d-7391f73c19d5;03.02.2021;224;"Sonstiges Gemüse;Vollmilch;Süßspeisen;Kaugummi;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d92e18ad-60c9-45d0-891a-c967f6195aa8;18.11.2020;294;"Geschirr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7585164d-f277-4d10-bb0a-642a5f4a8683;07.08.2020;41;"Hamburgerfleisch;Beeren;Sonstiges Gemüse;Haltbare Milch;Hartkäse;Geriebener Käse;Eingelegte Gurken;Cola;Waffeln;Schokoriegel;Zeitungen;;;;;;;;;;;;;;;;;;;;;"
32cae780-f8b5-4361-bf00-efe3698585d9;11.03.2020;379;"exotische Früchte;Buttermilch;Eier aus der Region;Brötchen;Mineralwasser;Cola;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;"
c6818a71-e042-498d-a614-eb54f92a96a1;25.04.2020;475;"Gebäck;Kekse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
32e10b69-cec8-4c1e-bffa-1187a82009fe;11.06.2020;177;"Dunkles Brot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
31f7c242-8f26-40e2-a4b5-55e3b3f8e6bf;22.12.2020;253;"exotische Früchte;Tiefkühlfertiggericht;Brötchen;Spüßigkeiten/Lollies;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1e6fb309-c005-4c11-aa08-1d57d9fd6f0d;11.01.2021;319;"exotische Früchte;Beeren;Wurzelgemüse;Sonstiges Gemüse;Vollmilch;Streichkäse;Tiefkühlfertiggericht;Weißbrot;Cola;Salzige Snacks;Servietten;Einkaufstüten;;;;;;;;;;;;;;;;;;;;"
88b2eb99-82d3-474e-8353-415f0b72bc92;08.05.2020;69;"Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
15659f59-a8c7-444b-be5f-cacd95b9c8fd;13.01.2021;81;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0b2fad56-e306-40bb-9487-7e34488c1ec4;22.11.2020;83;"Beeren;Waffeln;Kekse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
9e843e5b-2284-4c74-8c6d-15f3cf37a806;19.01.2021;230;"Salatöl;Hygieneartikel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c307b46f-6338-498d-9aca-f97cd2ebbb16;19.01.2020;331;"Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
57b2901f-6ab9-4e97-b731-2f42a48d968d;24.05.2020;209;"Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
feff4171-9be9-4341-8dcf-40bddf942e6d;31.08.2020;208;"Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1db3656d-7387-4fec-a0ea-931706018b9b;21.11.2020;348;"Zitrusfrüchte;Zwiebeln;Haltbare Milch;Dunkles Brot;Gebäck;Mineralwasser;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;"
ac0036cc-5b04-487b-933f-1b0a8049a964;04.02.2021;108;"Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8b3dffdf-41d3-4e41-a02b-ee04eaf82426;02.08.2020;459;"sonstige Getränke;Schreibwaren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
